Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-28 00:00:00-05:00,89.2275977004416,91.12542114504396,89.21760703023648,89.95675659179688,30142000,0.0,0.0
2023-03-01 00:00:00-05:00,89.87685467766678,90.9256464365825,89.56720486447861,90.25641632080078,31111200,0.0,0.0
2023-03-02 00:00:00-05:00,89.5572174826394,92.17420903884847,89.4872904147791,91.89453125,32204400,0.0,0.0
2023-03-03 00:00:00-05:00,92.3739838089637,93.6225508025823,92.3440117997724,93.54264068603516,35160100,0.0,0.0
2023-03-06 00:00:00-05:00,93.91221455359262,95.85998369647751,93.89224083416,95.02094268798828,32639300,0.0,0.0
2023-03-07 00:00:00-05:00,94.87112207950156,95.5603259090549,93.42277972912444,93.75240325927734,27835500,0.0,0.0
2023-03-08 00:00:00-05:00,94.01210428909609,95.84999126913668,93.8922391127528,94.14195251464844,34103300,0.0,0.0
2023-03-09 00:00:00-05:00,93.94218482784036,95.42048389928615,91.79464804771816,92.21416473388672,28813500,0.0,0.0
2023-03-10 00:00:00-05:00,92.06433563644045,92.68362761963238,90.29636809537628,90.5261001586914,35941000,0.0,0.0
2023-03-13 00:00:00-04:00,89.98671923621765,92.46387957428948,89.31748913777768,91.00555419921876,37335600,0.0,0.0
2023-03-14 00:00:00-04:00,92.4538869336307,94.25182646492831,92.334029378643,93.86227416992188,36050200,0.0,0.0
2023-03-15 00:00:00-04:00,93.11313809672144,96.81888420879606,92.5338011531026,95.99982452392578,50622100,0.0,0.0
2023-03-16 00:00:00-04:00,96.08971457059997,101.07399958883998,95.39052008940811,100.20499420166016,65492000,0.0,0.0
2023-03-17 00:00:00-04:00,100.14506796302172,102.722104559514,99.98524772289744,101.50350952148438,61028500,0.0,0.0
2023-03-20 00:00:00-04:00,100.0052282891967,101.63335696445677,99.75551488142162,101.10396575927734,32960400,0.0,0.0
2023-03-21 00:00:00-04:00,101.13392978033713,104.97951472192892,101.10396539081708,104.79972076416016,42110300,0.0,0.0
2023-03-22 00:00:00-04:00,104.15046516568071,106.46780529399506,103.21154793084588,103.25150299072266,43427400,0.0,0.0
2023-03-23 00:00:00-04:00,104.93956099095854,106.17814499155725,104.34025033102446,105.47894287109376,40797800,0.0,0.0
2023-03-24 00:00:00-04:00,104.8696412347234,105.36906805331805,103.720958027826,105.31912994384766,30393300,0.0,0.0
2023-03-27 00:00:00-04:00,104.50007210792934,104.63991100994856,101.81315333792728,102.34254455566406,31120900,0.0,0.0
2023-03-28 00:00:00-04:00,102.322564160206,102.33254720923566,99.62565489581873,100.91417694091795,32057900,0.0,0.0
2023-03-29 00:00:00-04:00,102.1627446554129,102.37250299625082,100.53461603615766,101.27376556396484,28779600,0.0,0.0
2023-03-30 00:00:00-04:00,100.7943191078548,101.04403250456956,99.66560967748931,100.77433776855467,33086200,0.0,0.0
2023-03-31 00:00:00-04:00,101.18387695944526,103.77090423371531,100.92417287880376,103.61109161376952,36863400,0.0,0.0
2023-04-03 00:00:00-04:00,102.27262123000892,104.4101673606332,101.81314948068903,104.24036407470705,25035400,0.0,0.0
2023-04-04 00:00:00-04:00,104.21040039414572,105.45896742382546,103.9207319287822,104.5999526977539,24420100,0.0,0.0
2023-04-05 00:00:00-04:00,105.65873846491073,105.97837132986118,103.54117359235713,104.3502426147461,28290500,0.0,0.0
2023-04-06 00:00:00-04:00,105.13933422468182,109.04484791799084,104.21040005281677,108.29570770263672,48711500,0.0,0.0
2023-04-10 00:00:00-04:00,106.85736742313937,107.4666611420242,104.99949901417637,106.31798553466795,27067400,0.0,0.0
2023-04-11 00:00:00-04:00,106.4278540502012,106.60764800289526,104.5599950761378,105.2292251586914,26311800,0.0,0.0
2023-04-12 00:00:00-04:00,106.45782088514758,106.62762417196934,104.22038328450827,104.5200424194336,24370300,0.0,0.0
2023-04-13 00:00:00-04:00,105.71866537173956,107.3667753983156,105.71866537173956,107.30684661865234,24843600,0.0,0.0
2023-04-14 00:00:00-04:00,106.76746001298156,108.81511292817316,106.71751428504102,108.74519348144533,26578000,0.0,0.0
2023-04-17 00:00:00-04:00,104.54002257984612,106.0383029962698,104.40017606331683,105.84851837158205,37571200,0.0,0.0
2023-04-18 00:00:00-04:00,106.36791981627124,106.41786554551004,103.95069588582102,104.38020324707033,26596400,0.0,0.0
2023-04-19 00:00:00-04:00,103.46125911919064,104.85965570227307,102.95184164250487,104.0605697631836,20905700,0.0,0.0
2023-04-20 00:00:00-04:00,103.79088104262225,106.12819480440338,103.75092598421809,105.16929626464844,27820800,0.0,0.0
2023-04-21 00:00:00-04:00,105.34909045954892,105.87848164848766,104.65987903662588,105.2891616821289,25800100,0.0,0.0
2023-04-24 00:00:00-04:00,105.3690652852412,106.50775779207136,104.5799700181136,105.84851837158205,23542800,0.0,0.0
2023-04-25 00:00:00-04:00,105.70868296999572,106.56769771345932,103.7209587316342,103.73094940185548,46664100,0.0,0.0
2023-04-26 00:00:00-04:00,104.79972222104276,106.22808323299316,102.51234646788312,103.5911102294922,53347600,0.0,0.0
2023-04-27 00:00:00-04:00,104.33025972372614,108.24577178699568,103.4213068734188,107.46665954589844,50089200,0.0,0.0
2023-04-28 00:00:00-04:00,106.91729032569664,107.22693250328388,104.96952123208315,107.2169418334961,36139800,0.0,0.0
2023-05-01 00:00:00-04:00,106.71751475618822,107.86619791805856,106.69754103731272,107.0771026611328,26681700,0.0,0.0
2023-05-02 00:00:00-04:00,107.01717783712016,107.07710661660867,103.59110956447245,105.1992645263672,30997200,0.0,0.0
2023-05-03 00:00:00-04:00,105.40901923696896,107.36677137938771,104.83967298953417,105.2891616821289,21795400,0.0,0.0
2023-05-04 00:00:00-04:00,105.3690704207457,105.47894493295706,103.85081621119124,104.56999206542967,23419500,0.0,0.0
2023-05-05 00:00:00-04:00,104.6998344068018,105.75861678783114,103.99064926284365,105.448974609375,26625100,0.0,0.0
2023-05-08 00:00:00-04:00,105.05942657745422,107.83623848838346,105.0394528576602,107.64645385742188,26511400,0.0,0.0
2023-05-09 00:00:00-04:00,108.26574503663603,110.02372957043114,107.06712372124984,107.22693634033205,36360100,0.0,0.0
2023-05-10 00:00:00-04:00,107.84622927736991,112.81053311266506,107.80627421708934,111.62189483642578,63153400,0.0,0.0
2023-05-11 00:00:00-04:00,115.26770634346312,117.78481404882436,114.2788434185692,116.43636322021484,78900000,0.0,0.0
2023-05-12 00:00:00-04:00,116.54623959122726,117.89469044142604,115.9768933380034,117.3752899169922,41073800,0.0,0.0
2023-05-15 00:00:00-04:00,115.9768913645952,118.34417712490232,115.87700752936306,116.37643432617188,36266800,0.0,0.0
2023-05-16 00:00:00-04:00,116.35645882693734,120.6115774831042,116.29653004691971,119.3730010986328,45035600,0.0,0.0
2023-05-17 00:00:00-04:00,119.472883719672,121.53051976619652,118.7537078842056,120.70146942138672,33323600,0.0,0.0
2023-05-18 00:00:00-04:00,120.81134401595484,123.16863920246944,120.6914864570582,122.68919372558594,35234200,0.0,0.0
2023-05-19 00:00:00-04:00,123.40836558482536,125.8255894728952,122.00996901778844,122.61927032470705,41330300,0.0,0.0
2023-05-22 00:00:00-04:00,122.79906500598618,126.28506196412066,122.59928971199746,124.90664672851562,35253000,0.0,0.0
2023-05-23 00:00:00-04:00,124.01766648348632,124.48712127357244,122.06989739345993,122.41949462890624,34046300,0.0,0.0
2023-05-24 00:00:00-04:00,120.98115496373552,121.77025024953136,119.72259725038346,120.76140594482422,34182600,0.0,0.0
2023-05-25 00:00:00-04:00,124.37724862286176,125.17633456206838,121.82018581043783,123.33844757080078,42317000,0.0,0.0
2023-05-26 00:00:00-04:00,123.028796203137,125.11640419191184,122.30962039113128,124.46714782714844,35635900,0.0,0.0
2023-05-30 00:00:00-04:00,125.49597166468256,125.51595300519614,121.8601449973639,123.52822875976562,35076700,0.0,0.0
2023-05-31 00:00:00-04:00,122.60928368512351,123.91777950824726,122.35957027639618,122.7291488647461,37325800,0.0,0.0
2023-06-01 00:00:00-04:00,122.6792009964878,124.27736526035766,122.47943332124716,123.5781707763672,30772700,0.0,0.0
2023-06-02 00:00:00-04:00,123.84785596706654,126.00538340510374,123.61812390619018,124.5270767211914,26963100,0.0,0.0
2023-06-05 00:00:00-04:00,123.86783993398272,127.28391749601724,123.69802902636354,125.86554718017578,32305500,0.0,0.0
2023-06-06 00:00:00-04:00,125.86554970690176,128.14292717332765,125.21629331472565,127.16405487060548,26638300,0.0,0.0
2023-06-07 00:00:00-04:00,126.8244425364922,128.89206155853785,121.9800041111191,122.35956573486328,52539000,0.0,0.0
