Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-06 00:00:00-04:00,188.83712812170648,191.005619722992,188.20050965840989,190.7967224121093,45094300,0.0,0.0
2023-07-07 00:00:00-04:00,190.39883825870567,191.65217656769724,189.2350208621749,189.6726837158203,46778000,0.0,0.0
2023-07-10 00:00:00-04:00,188.2601923815347,188.9863469451807,186.05191874195305,187.61363220214844,59922200,0.0,0.0
2023-07-11 00:00:00-04:00,188.16073759959696,188.2999974214925,185.61426361168887,187.08644104003903,46638100,0.0,0.0
2023-07-12 00:00:00-04:00,188.67796574074268,190.6872988893737,187.4743663358331,188.7675018310547,60750200,0.0,0.0
2023-07-13 00:00:00-04:00,189.49363473673785,190.1799920627184,188.7774371077304,189.53341674804688,41342300,0.0,0.0
2023-07-14 00:00:00-04:00,189.22505583864228,190.1700341786257,188.628234603054,189.68263244628903,41573900,0.0,0.0
2023-07-17 00:00:00-04:00,190.8862393173272,193.2934684836128,190.7967184051924,192.9652099609375,50520200,0.0,0.0
2023-07-18 00:00:00-04:00,192.32859124289223,193.30340992275688,191.40349628424585,192.70657348632807,48353800,0.0,0.0
2023-07-19 00:00:00-04:00,192.07991659736527,197.18280602244144,191.63228167006227,194.06935119628903,80507300,0.0,0.0
2023-07-20 00:00:00-04:00,194.0593938725024,195.43210859968835,191.4830797154579,192.10975646972656,59581200,0.0,0.0
2023-07-21 00:00:00-04:00,193.0746490868435,193.940048348442,190.2197998916212,190.92605590820312,71917800,0.0,0.0
2023-07-24 00:00:00-04:00,192.38826751793056,193.8803433972168,191.2343918618525,191.73175048828125,45377800,0.0,0.0
2023-07-25 00:00:00-04:00,192.30870661637093,193.41284347923937,191.90086886112624,192.59716796875,37283200,0.0,0.0
2023-07-26 00:00:00-04:00,192.64690172314465,194.60649605963144,192.2987597677282,193.47251892089844,47471900,0.0,0.0
2023-07-27 00:00:00-04:00,194.98447580790904,196.15823485458563,191.5328058031928,192.1992645263672,47460200,0.0,0.0
2023-07-28 00:00:00-04:00,193.64162593289265,195.5912786296746,193.1144269482991,194.7955017089844,48291400,0.0,0.0
2023-07-31 00:00:00-04:00,195.0242770354596,195.45201337945312,194.22850013686715,195.41221618652344,38824100,0.0,0.0
2023-08-01 00:00:00-04:00,195.2033216316984,195.6907233777222,194.24838637848808,194.5766448974609,35175100,0.0,0.0
2023-08-02 00:00:00-04:00,194.00964855838453,194.14890836826487,190.8365132348134,191.56265258789065,50389300,0.0,0.0
2023-08-03 00:00:00-04:00,190.55800651320925,191.35376823599827,189.682650404323,190.1601104736328,61235200,0.0,0.0
2023-08-04 00:00:00-04:00,184.53996114899044,186.3901359682368,180.9589727316809,181.0286102294922,115799700,0.0,0.0
2023-08-07 00:00:00-04:00,181.16785317075303,182.16257039643656,176.41310604624036,177.90518188476562,97576100,0.0,0.0
2023-08-08 00:00:00-04:00,178.74073919038509,179.31767699775307,176.6418852549282,178.85015869140625,67823000,0.0,0.0
2023-08-09 00:00:00-04:00,179.9144919908639,179.9741725933214,176.0748830582387,177.2486572265625,60378500,0.0,0.0
2023-08-10 00:00:00-04:00,178.53186391046856,179.79515918199792,176.66180563267162,177.02984619140625,54686900,0.0,0.0
2023-08-11 00:00:00-04:00,176.62148034917087,177.9163470249328,175.85450939913832,177.08961486816406,51988100,0.24,0.0
2023-08-14 00:00:00-04:00,177.26890077886847,178.9821261743903,176.61149715528214,178.75303649902344,43675600,0.0,0.0
2023-08-15 00:00:00-04:00,178.1753205708948,178.77294779686,176.3525278942784,176.75094604492188,43622600,0.0,0.0
2023-08-16 00:00:00-04:00,176.43221164716573,177.8366454841051,175.8046886315329,175.87442016601562,46964900,0.0,0.0
2023-08-17 00:00:00-04:00,176.4421743587992,176.81071191781265,172.79658890927433,173.31454467773438,66062900,0.0,0.0
2023-08-18 00:00:00-04:00,171.6212372500288,174.41020985325144,171.2825803078595,173.8026123046875,61114200,0.0,0.0
2023-08-21 00:00:00-04:00,174.38032217624263,175.43614389350165,173.05555986350222,175.14727783203125,46311900,0.0,0.0
2023-08-22 00:00:00-04:00,176.36247085413768,176.98002350460862,175.555664275638,176.53179931640625,42084200,0.0,0.0
2023-08-23 00:00:00-04:00,177.81674565486915,180.8348081093742,177.62749170579477,180.406494140625,52722800,0.0,0.0
2023-08-24 00:00:00-04:00,179.958242865256,180.3865567696544,175.31659743835633,175.68515014648438,54945800,0.0,0.0
2023-08-25 00:00:00-04:00,176.68122187267136,178.44423806969624,175.12736987592112,177.9063720703125,51449600,0.0,0.0
2023-08-28 00:00:00-04:00,179.38053618352316,179.87856644570098,177.84660966343355,179.4801483154297,43820700,0.0,0.0
2023-08-29 00:00:00-04:00,178.9920826524724,184.17159461329035,178.79287357680212,183.3946685791016,53003900,0.0,0.0
2023-08-30 00:00:00-04:00,184.2114508710661,187.10999088166827,184.0122417896389,186.9107666015625,60813900,0.0,0.0
2023-08-31 00:00:00-04:00,187.10001746950067,188.3749738080676,186.7414350493613,187.12989807128903,60794500,0.0,0.0
2023-09-01 00:00:00-04:00,188.7435189062406,189.171817646956,187.53827895450232,188.7136383056641,45732600,0.0,0.0
2023-09-05 00:00:00-04:00,187.538278343948,189.23157823204195,186.8709196021153,188.9526824951172,45280000,0.0,0.0
2023-09-06 00:00:00-04:00,187.6578005290836,188.10603993310983,180.75510825015328,182.1894378662109,81755800,0.0,0.0
2023-09-07 00:00:00-04:00,174.48989029474922,177.50796792462836,172.85635150294874,176.8605194091797,112488800,0.0,0.0
2023-09-08 00:00:00-04:00,177.64740152618924,179.52995531910727,177.08959486274748,177.47805786132812,65551300,0.0,0.0
2023-09-11 00:00:00-04:00,179.36063682675422,179.58972650566207,176.64138048680076,178.65342712402344,58953100,0.0,0.0
2023-09-12 00:00:00-04:00,178.7829041688317,179.42038227928828,174.13130346932104,175.60546875,90370200,0.0,0.0
2023-09-13 00:00:00-04:00,175.81462376514213,176.60152002835235,173.2945920539003,173.52369689941406,84267900,0.0,0.0
2023-09-14 00:00:00-04:00,173.31454802285643,175.4062814060521,172.89620438595307,175.04769897460938,60895800,0.0,0.0
2023-09-15 00:00:00-04:00,175.78475152221694,175.80467698770343,173.13524216223524,174.32054138183594,109205100,0.0,0.0
2023-09-18 00:00:00-04:00,175.7847698787979,178.6733547289085,175.47599352555886,177.26890563964844,67257600,0.0,0.0
2023-09-19 00:00:00-04:00,176.8206661565984,178.9223544426158,176.4322031652813,178.36456298828125,51826900,0.0,0.0
2023-09-20 00:00:00-04:00,178.55379737004205,178.99206641596786,174.70900328352505,174.7986602783203,58436200,0.0,0.0
2023-09-21 00:00:00-04:00,173.8623799157869,175.6054859572254,173.17509567337402,173.24481201171875,63047900,0.0,0.0
2023-09-22 00:00:00-04:00,173.98188751444718,176.3823969920105,173.36433486162304,174.10140991210938,56725400,0.0,0.0
2023-09-25 00:00:00-04:00,173.51373864876118,176.27283053055118,173.46393258328274,175.38633728027344,46172700,0.0,0.0
2023-09-26 00:00:00-04:00,174.13131127312982,174.50980394404405,170.98375631226943,171.28257751464844,64588900,0.0,0.0
2023-09-27 00:00:00-04:00,171.93995025984222,172.35829382559575,168.384022351599,169.75857543945312,66921800,0.0,0.0
2023-09-28 00:00:00-04:00,168.67289029975677,171.35229561756515,166.95966493369366,170.017578125,56294400,0.0,0.0
2023-09-29 00:00:00-04:00,171.3423290226458,172.38819557246936,169.66893950319275,170.5355224609375,51814200,0.0,0.0
2023-10-02 00:00:00-04:00,170.54548925476,173.6133575846153,170.2566231828692,173.06552124023438,52164500,0.0,0.0
2023-10-03 00:00:00-04:00,171.5813925787848,172.94600592868315,170.14707808924584,171.72084045410156,49594600,0.0,0.0
2023-10-04 00:00:00-04:00,170.41599298863574,173.52371218752347,170.29647058822076,172.9758758544922,53020300,0.0,0.0
2023-10-05 00:00:00-04:00,173.1053643215982,174.75882855892928,171.99973645189831,174.22096252441406,48527900,0.0,0.0
2023-10-06 00:00:00-04:00,173.11533594293326,177.288832303746,172.49776803360865,176.79080200195312,57224100,0.0,0.0
2023-10-09 00:00:00-04:00,176.11346171048464,178.34464279243048,175.10744603623803,178.28488159179688,42390800,0.0,0.0
2023-10-10 00:00:00-04:00,177.39838972900156,179.01200295364612,177.24897152755216,177.68724060058594,43698000,0.0,0.0
2023-10-11 00:00:00-04:00,177.4979871028153,179.14149613074932,176.9003598915757,179.09169006347656,47551100,0.0,0.0
2023-10-12 00:00:00-04:00,179.36062976882246,181.62167626463017,178.33467342391495,179.99810791015625,56743100,0.0,0.0
2023-10-13 00:00:00-04:00,180.7052991722927,181.21328457006672,177.43822185623165,178.1454315185547,51427100,0.0,0.0
2023-10-16 00:00:00-04:00,176.0537049051645,178.3745278460018,175.81464489798415,178.0159454345703,52517000,0.0,0.0
2023-10-17 00:00:00-04:00,175.95408765178925,177.7171190566085,174.11138477890506,176.45211791992188,57549400,0.0,0.0
2023-10-18 00:00:00-04:00,174.8883075688831,176.88042860482162,174.42015790954335,175.14727783203125,54764400,0.0,0.0
2023-10-19 00:00:00-04:00,175.3465005988573,177.1394127110498,174.49985821162647,174.768798828125,59302900,0.0,0.0
2023-10-20 00:00:00-04:00,174.6193638112663,174.72893107420592,171.95988410028949,172.19894409179688,64189300,0.0,0.0
